Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-07-08 06:30:00 PM +0000,Dumbbell Lateral Raise,16,8.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-08 06:30:00 PM +0000,Dumbbell Lateral Raise,15,10.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-11 06:30:00 PM +0000,Barbell Bench Press,8,30.0,0.0,0.0,0.0,0.0,true,Switched to PPL,1.0
2025-07-11 06:30:00 PM +0000,Barbell Bench Press,10,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-11 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-07-11 06:30:00 PM +0000,Barbell Bench Press,11,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-11 06:30:00 PM +0000,Dumbbell Incline Bench Press,8,12.0,0.0,0.0,0.0,0.0,true,,2.0
2025-07-11 06:30:00 PM +0000,Dumbbell Incline Bench Press,13,20.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-11 06:30:00 PM +0000,Dumbbell Incline Bench Press,11,22.5,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-07-11 06:30:00 PM +0000,Dumbbell Incline Bench Press,11,25.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-11 06:30:00 PM +0000,Cable Chest Fly,8,18.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-11 06:30:00 PM +0000,Cable Chest Fly,12,30.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-11 06:30:00 PM +0000,Cable Chest Fly,13,32.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-11 06:30:00 PM +0000,Dumbbell Lateral Raise,8,4.8,0.0,0.0,0.0,0.0,true,,2.0
2025-07-11 06:30:00 PM +0000,Dumbbell Lateral Raise,14,8.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-11 06:30:00 PM +0000,Dumbbell Lateral Raise,16,10.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-14 06:30:00 PM +0000,Barbell Bench Press,8,30.0,0.0,0.0,0.0,0.0,true,Switched to PPL,1.0
2025-07-14 06:30:00 PM +0000,Barbell Bench Press,10,50.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-07-14 06:30:00 PM +0000,Barbell Bench Press,11,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-14 06:30:00 PM +0000,Dumbbell Incline Bench Press,8,12.0,0.0,0.0,0.0,0.0,true,,2.0
2025-07-14 06:30:00 PM +0000,Dumbbell Incline Bench Press,12,20.0,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-07-14 06:30:00 PM +0000,Dumbbell Incline Bench Press,11,22.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-14 06:30:00 PM +0000,Cable Chest Fly,8,18.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-14 06:30:00 PM +0000,Cable Chest Fly,13,30.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-14 06:30:00 PM +0000,Cable Chest Fly,13,32.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-07-14 06:30:00 PM +0000,Dumbbell Lateral Raise,8,4.8,0.0,0.0,0.0,0.0,true,,2.0
2025-07-14 06:30:00 PM +0000,Dumbbell Lateral Raise,14,8.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-07-14 06:30:00 PM +0000,Dumbbell Lateral Raise,14,10.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-14 06:30:00 PM +0000,Dumbbell Lateral Raise,16,13.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-07-18 06:30:00 PM +0000,Barbell Bench Press,8,30.0,0.0,0.0,0.0,0.0,true,Switched to PPL,1.0
2025-07-18 06:30:00 PM +0000,Barbell Bench Press,9,50.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-07-18 06:30:00 PM +0000,Barbell Bench Press,11,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-18 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-18 06:30:00 PM +0000,Dumbbell Incline Bench Press,8,12.0,0.0,0.0,0.0,0.0,true,,2.0
2025-07-18 06:30:00 PM +0000,Dumbbell Incline Bench Press,13,20.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-18 06:30:00 PM +0000,Dumbbell Incline Bench Press,11,22.5,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-07-18 06:30:00 PM +0000,Cable Chest Fly,8,18.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-18 06:30:00 PM +0000,Cable Chest Fly,13,30.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-18 06:30:00 PM +0000,Cable Chest Fly,12,32.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-18 06:30:00 PM +0000,Cable Chest Fly,12,35.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-07-18 06:30:00 PM +0000,Dumbbell Lateral Raise,8,4.8,0.0,0.0,0.0,0.0,true,,2.0
2025-07-18 06:30:00 PM +0000,Dumbbell Lateral Raise,15,8.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-07-18 06:30:00 PM +0000,Dumbbell Lateral Raise,16,10.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-18 06:30:00 PM +0000,Dumbbell Lateral Raise,16,13.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-07-21 06:30:00 PM +0000,Barbell Bench Press,8,30.0,0.0,0.0,0.0,0.0,true,Switched to PPL,1.0
2025-07-21 06:30:00 PM +0000,Barbell Bench Press,10,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-21 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-21 06:30:00 PM +0000,Dumbbell Incline Bench Press,8,12.0,0.0,0.0,0.0,0.0,true,,2.0
2025-07-21 06:30:00 PM +0000,Dumbbell Incline Bench Press,12,20.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-21 06:30:00 PM +0000,Dumbbell Incline Bench Press,12,22.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-21 06:30:00 PM +0000,Dumbbell Incline Bench Press,13,25.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-21 06:30:00 PM +0000,Cable Chest Fly,8,18.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-21 06:30:00 PM +0000,Cable Chest Fly,13,30.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-21 06:30:00 PM +0000,Cable Chest Fly,11,32.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-07-21 06:30:00 PM +0000,Cable Chest Fly,13,35.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-21 06:30:00 PM +0000,Dumbbell Lateral Raise,8,4.8,0.0,0.0,0.0,0.0,true,,2.0
2025-07-21 06:30:00 PM +0000,Dumbbell Lateral Raise,14,8.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-21 06:30:00 PM +0000,Dumbbell Lateral Raise,14,10.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-21 06:30:00 PM +0000,Dumbbell Lateral Raise,15,13.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-07-24 06:30:00 PM +0000,Barbell Bench Press,8,30.0,0.0,0.0,0.0,0.0,true,Switched to PPL,1.0
2025-07-24 06:30:00 PM +0000,Barbell Bench Press,9,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-24 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-24 06:30:00 PM +0000,Dumbbell Incline Bench Press,8,12.0,0.0,0.0,0.0,0.0,true,,2.0
2025-07-24 06:30:00 PM +0000,Dumbbell Incline Bench Press,11,20.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-24 06:30:00 PM +0000,Dumbbell Incline Bench Press,12,22.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-24 06:30:00 PM +0000,Dumbbell Incline Bench Press,13,25.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-24 06:30:00 PM +0000,Cable Chest Fly,8,18.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-24 06:30:00 PM +0000,Cable Chest Fly,12,30.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-24 06:30:00 PM +0000,Cable Chest Fly,12,32.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-07-24 06:30:00 PM +0000,Dumbbell Lateral Raise,8,4.8,0.0,0.0,0.0,0.0,true,,2.0
2025-07-24 06:30:00 PM +0000,Dumbbell Lateral Raise,16,8.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-24 06:30:00 PM +0000,Dumbbell Lateral Raise,15,10.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-24 06:30:00 PM +0000,Dumbbell Lateral Raise,14,13.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-27 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-07-27 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-27 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-27 06:30:00 PM +0000,Barbell Bench Press,11,57.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-07-27 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-27 06:30:00 PM +0000,Bent Over Barbell Row,11,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-27 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-27 06:30:00 PM +0000,Bent Over Barbell Row,9,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-27 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-07-27 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-07-27 06:30:00 PM +0000,Dumbbell Shoulder Press,12,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-27 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-27 06:30:00 PM +0000,Dip,13,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-27 06:30:00 PM +0000,Dip,11,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-30 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-07-30 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-07-30 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-30 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-30 06:30:00 PM +0000,Bent Over Barbell Row,10,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-07-30 06:30:00 PM +0000,Bent Over Barbell Row,11,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-07-30 06:30:00 PM +0000,Bent Over Barbell Row,10,50.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-07-30 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-07-30 06:30:00 PM +0000,Dumbbell Shoulder Press,12,18.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-07-30 06:30:00 PM +0000,Dumbbell Shoulder Press,11,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-07-30 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-07-30 06:30:00 PM +0000,Dip,11,0.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-07-30 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-02 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-02 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-02 06:30:00 PM +0000,Barbell Bench Press,11,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-02 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-02 06:30:00 PM +0000,Bent Over Barbell Row,11,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-02 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-02 06:30:00 PM +0000,Bent Over Barbell Row,11,50.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-02 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-02 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-02 06:30:00 PM +0000,Dumbbell Shoulder Press,11,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-08-02 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-02 06:30:00 PM +0000,Dip,13,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-02 06:30:00 PM +0000,Dip,11,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-02 06:30:00 PM +0000,Dip,12,5.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-05 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-05 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-05 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-05 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-05 06:30:00 PM +0000,Bent Over Barbell Row,9,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-05 06:30:00 PM +0000,Bent Over Barbell Row,11,47.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-05 06:30:00 PM +0000,Bent Over Barbell Row,10,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-05 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-05 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-05 06:30:00 PM +0000,Dumbbell Shoulder Press,12,20.5,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-08-05 06:30:00 PM +0000,Dumbbell Shoulder Press,13,23.0,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-08-05 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-05 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-05 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-08 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-08 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-08 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-08 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-08 06:30:00 PM +0000,Bent Over Barbell Row,11,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-08 06:30:00 PM +0000,Bent Over Barbell Row,10,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-08 06:30:00 PM +0000,Bent Over Barbell Row,9,50.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-08 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-08 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-08-08 06:30:00 PM +0000,Dumbbell Shoulder Press,11,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-08-08 06:30:00 PM +0000,Dumbbell Shoulder Press,11,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-08 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-08 06:30:00 PM +0000,Dip,11,0.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-08 06:30:00 PM +0000,Dip,12,2.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-08 06:30:00 PM +0000,Dip,12,5.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-11 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-11 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-11 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-11 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-11 06:30:00 PM +0000,Bent Over Barbell Row,9,45.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-11 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-11 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-11 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-11 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-08-11 06:30:00 PM +0000,Dumbbell Shoulder Press,12,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-11 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-11 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-11 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-14 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-14 06:30:00 PM +0000,Barbell Bench Press,11,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-14 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-14 06:30:00 PM +0000,Barbell Bench Press,9,57.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-14 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-14 06:30:00 PM +0000,Bent Over Barbell Row,9,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-14 06:30:00 PM +0000,Bent Over Barbell Row,11,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-14 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-14 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-08-14 06:30:00 PM +0000,Dumbbell Shoulder Press,11,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-08-14 06:30:00 PM +0000,Dumbbell Shoulder Press,12,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-14 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-14 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-14 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-14 06:30:00 PM +0000,Dip,13,5.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-18 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-18 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-18 06:30:00 PM +0000,Barbell Bench Press,11,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-18 06:30:00 PM +0000,Barbell Bench Press,10,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-18 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-18 06:30:00 PM +0000,Bent Over Barbell Row,10,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-18 06:30:00 PM +0000,Bent Over Barbell Row,10,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-18 06:30:00 PM +0000,Bent Over Barbell Row,10,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-18 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-18 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-18 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-08-18 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-18 06:30:00 PM +0000,Dip,11,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-18 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-21 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-21 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-21 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-08-21 06:30:00 PM +0000,Barbell Bench Press,11,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-21 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-21 06:30:00 PM +0000,Bent Over Barbell Row,11,45.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-21 06:30:00 PM +0000,Bent Over Barbell Row,11,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-21 06:30:00 PM +0000,Bent Over Barbell Row,9,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-21 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-21 06:30:00 PM +0000,Dumbbell Shoulder Press,11,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-21 06:30:00 PM +0000,Dumbbell Shoulder Press,11,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-08-21 06:30:00 PM +0000,Dumbbell Shoulder Press,12,23.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-08-21 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-21 06:30:00 PM +0000,Dip,11,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-21 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-21 06:30:00 PM +0000,Dip,13,5.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-24 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-24 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-24 06:30:00 PM +0000,Barbell Bench Press,11,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-24 06:30:00 PM +0000,Barbell Bench Press,9,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-24 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-24 06:30:00 PM +0000,Bent Over Barbell Row,11,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-24 06:30:00 PM +0000,Bent Over Barbell Row,10,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-24 06:30:00 PM +0000,Bent Over Barbell Row,11,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-24 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-24 06:30:00 PM +0000,Dumbbell Shoulder Press,11,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-24 06:30:00 PM +0000,Dumbbell Shoulder Press,12,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-08-24 06:30:00 PM +0000,Dumbbell Shoulder Press,12,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-24 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-24 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-24 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-08-24 06:30:00 PM +0000,Dip,12,5.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-28 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-08-28 06:30:00 PM +0000,Barbell Bench Press,11,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-28 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-28 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-08-28 06:30:00 PM +0000,Bent Over Barbell Row,10,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-08-28 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-08-28 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-08-28 06:30:00 PM +0000,Dumbbell Shoulder Press,11,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-28 06:30:00 PM +0000,Dumbbell Shoulder Press,12,20.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-08-28 06:30:00 PM +0000,Dumbbell Shoulder Press,12,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-08-28 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
